Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.31757049993081565;19.735216152186766;0.0;0.0;400.0
1;0.38067244546615275;24.362154104616963;0.31757049993081565;32.205032835760051;415.77619175778858
2;0.31064704928654091;14.917151107378325;0.31757049993081565;35.846353437099872;415.77619175778858
3;0.46623014122667378;25.250187530088709;0.36181439277743133;32.55996138517289;467.24850940170256
4;0.37677037426587867;15.10098098675701;0.36181439277743133;38.017007169781394;467.24850940170256
5;0.37538459061616947;14.967305511098195;0.31271612649057701;38.101539972413654;477.30647368449502
6;0.29919849753511979;8.6580885575398856;0.31271612649057701;42.748891650357685;477.30647368449502
7;0.63469751087599013;29.038546065596083;0.41789294657386733;27.653398426687549;537.58791594898116
8;0.49355774704386396;15.827259403146993;0.41789294657386733;38.3376785487795;537.58791594898116
9;0.49295995686510374;15.781042363857837;0.36984680000464287;38.382931265311647;556.13526817938714
10;0.38075299823289849;8.4620103266725817;0.36984680000464287;46.876998033769588;556.13526817938714
11;0.48890296296467689;15.469472051897696;0.34637347118236383;38.690045703573965;562.98996902749434
12;0.38738945468433117;8.8222999457700872;0.34637347118236383;46.374618280396135;562.98996902749434
13;0.38617198429518479;8.7555447903542056;0.30545621508988097;46.466780788854521;578.93624394232165
14;0.27526413815096679;3.8680943541579795;0.30545621508988097;54.862504741971811;578.93624394232165
15;1.2602067383488269;33.525116696189961;0.54598041597576019;-21.180828501594515;651.74900074076959
16;0.91188950073914643;15.35835870710747;0.54598041597576019;7.1721946398334824;651.74900074076959
17;0.91897192390833782;15.647773595205827;0.46259547784297556;6.5956853938613031;712.12733720865685
18;0.75258882849489328;9.6635819400526142;0.46259547784297556;20.139269360515691;712.12733720865685
19;0.91214712606363657;15.368830839992123;0.44258167421310218;7.1512239384199843;724.3489685586369
20;0.76145640347596044;9.9406259038374785;0.44258167421310218;19.417448757056825;724.3489685586369
21;0.73066974965346831;8.9983591221875212;0.37629014835549213;21.923482378207684;773.16801851391051
22;0.5408907545192384;4.3550947158736752;0.37629014835549213;37.371492582134003;773.16801851391051
23;0.90512231498351214;15.084776804491979;0.43057945631141226;7.7230435603421119;732.30142354072143
24;0.73106442946968864;9.0100921513852033;0.43057945631141226;21.891355441167349;732.30142354072143
25;0.73198742925349869;9.037566017642833;0.37060558801398047;21.816223258765213;776.46322669533697
26;0.54078203570452299;4.3529827426770575;0.37060558801398047;37.380342293651836;776.46322669533697
27;0.76131322618991792;9.936116257967198;0.35314284314411043;19.429103388140682;787.19898941060546
28;0.54003698994421923;4.3385256119245401;0.35314284314411043;37.440989018540563;787.19898941060546
29;0.53540316255492626;4.2492406777582499;0.28761882894655383;37.818182568029009;836.02597331883032
30;0.30606958289950942;1.1022708316652163;0.28761882894655383;56.485935951979933;836.02597331883032
31;1.4761148512113238;10.83213869129521;0.81123282331752344;0.0;527.70683034309502
32;1.468107609341549;10.690895352055266;0.81123282331752344;-38.103959400402097;527.70683034309502
33;1.74869118823364;16.303995738876083;0.68187328713069972;-60.943462722218307;664.64807333028534
34;1.7081140438823095;15.406020879989747;0.68187328713069972;-57.640483172019998;664.64807333028534
35;1.8341546523063446;18.293560552043232;0.63208650215961248;-67.900188697736468;710.83281328436703
36;1.7876855170775745;17.195142031732246;0.63208650215961248;-64.117601090114576;710.83281328436703
37;1.3852361712590773;9.292322549904398;0.5702944409922871;-31.358224340488896;778.08833427955005
38;1.392539432929226;9.4109787587874774;0.5702944409922871;-31.952709840439002;778.08833427955005
39;1.8531424218862349;18.75388377753637;0.61697088755662577;-69.445793141539525;725.64649938837908
40;1.7004139618661718;15.238972688599565;0.61697088755662577;-57.013696495906395;725.64649938837908
41;1.5489380744203158;12.166886763500253;0.56100672650800443;-44.68355925781372;786.55660335685195
42;1.3980970513499718;9.5018647271923893;0.56100672650800443;-32.405099979887709;786.55660335685195
43;2.0045572246138175;22.667197648992392;0.50790115093627164;-81.77095808356475;838.25782821731241
44;1.3633724812594648;8.9423597332683595;0.50790115093627164;-29.578519974520436;838.25782821731241
45;1.3234482305635273;8.3235037492572062;0.43742022108899398;-26.328685967871127;918.54870941610022
46;0.81457728367659887;2.5805181480263126;0.43742022108899398;15.093409108724854;918.54870941610022
47;1.8761525687781886;19.320721583679788;0.60681720015623819;-71.318819098544552;736.01715730739772
48;1.3281122929029896;8.3944617529161363;0.60681720015623819;-26.708340642303359;736.01715730739772
49;1.7307684629628404;15.903691142092178;0.54217484282059969;-59.484552885175212;806.75026799280624
50;1.382050832491994;9.2408462287834414;0.54217484282059969;-31.098937764848316;806.75026799280624
