Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.76971602441523845;167.11566563100737;0.0;0.0;400.0
1;0.90461156631688078;196.69267706338158;0.76971602441523845;4.9601985515221987;385.53938470602014
2;0.77755574661049243;136.51496162179652;0.76971602441523845;11.567101176254392;385.53938470602014
3;1.0962122145983506;198.6999373415079;0.86429795609340154;-5.8689450904993867;376.36579404300096
4;0.96911733237096098;147.59040689480258;0.86429795609340154;1.8838427253713799;376.36579404300096
5;0.98142814853563187;152.15511467901206;0.77521284112685329;1.1328829393264557;393.25342601378145
6;0.84901306234880813;107.2512471700707;0.77521284112685329;9.2102031967227038;393.25342601378145
7;1.1805049334961089;129.80182780633726;0.98885211976012477;-13.664223465655441;356.18174416435164
8;1.1478409567207131;121.30418219630015;0.98885211976012477;-11.191560423757981;356.18174416435164
9;1.1914882853572215;132.73511257304955;0.92059328624034198;-14.495663201541669;377.12994898624061
10;1.0851023041732508;105.91853268897546;0.92059328624034198;-6.4422444259150868;377.12994898624061
11;1.2187412325495837;140.17986954182166;0.88596487213674724;-16.558711304003484;386.03825528972902
12;1.122125126739713;114.84995181281114;0.88596487213674724;-9.2448720941962748;386.03825528972902
13;1.09085082918093;107.27759273436999;0.81484871729926889;-6.8774077689964024;409.54014858843198
14;0.88849799774355975;65.386668962128397;0.81484871729926889;8.4407015708125286;409.54014858843198
15;1.0266640870346946;20.444707386143335;1.1020800123287786;-2.1704566846241398;288.84842398772872
16;0.99787064183440188;19.088438162824353;1.1020800123287786;0.1733297546796867;288.84842398772872
17;1.0373601390328071;20.962460617148309;1.0827822353690078;-3.0411153172704988;302.06504140702248
18;1.0121456690266721;19.754027356951404;1.0827822353690078;-0.98865745877111189;302.06504140702248
19;1.0463446760942372;21.403236894620484;1.080637218074527;-3.7724566340709087;301.31949398578507
20;1.0212990488611497;20.187858632927554;1.080637218074527;-1.7337425772975898;301.31949398578507
21;1.1476562524726683;26.750393795294517;1.0177847077800342;-12.019218951275205;343.97860845870815
22;1.1144164603681805;24.918959387576827;1.0177847077800342;-9.3134998739698975;343.97860845870815
23;1.0479122213457384;21.48069049582946;1.0825681217927561;-3.9000548175431033;299.43017863705188
24;1.0227813462832671;20.25863286898478;1.0825681217927561;-1.8544015874579431;299.43017863705188
25;1.1365441658707296;26.129675951591892;1.0254876238037629;-11.114695101877391;338.57941127830082
