Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2015;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;0.89818891602616424;0.0022156563461632143;-0.20011444158876124;8.9226083710322747e-08;0.89818891602616424;-0.17974055675936762;-0.9653948405229047;1.6612422992778875e-08;0.081473960727001207;3.2810153310225707e-06
2025;0.80674334241746237;0.0042804453077643209;-0.21508700152622628;3.4510961340054713e-07;0.80674334241746237;-0.17351994226810796;-0.9319838914564974;6.4253709658457225e-08;0.15740023650453638;1.2690346649378587e-05
2030;0.73464391908815552;0.0051925131323324897;0.0013159575035670557;4.9193365494463994e-05;0.73464391908815552;0.0009759191698763838;0.0051925131323324897;9.1589921024165999e-06;0.19093873097725028;0.0018089350071212405
2035;0.66079102345467899;0.010615042013575724;0.0029908782331389272;0.00014882660372535529;0.66079102345467899;0.0020040545440706825;0.010615042013575724;2.7709055366488631e-05;0.39033558504105131;0.0054726414987820299
2040;0.59436280991830559;0.015674559150212788;0.0049100380443478642;0.00024632776017166852;0.59436280991830559;0.0029642061690633653;0.015674559150212788;4.5862160218986762e-05;0.57638379653458227;0.0090579472276691719
2045;0.53461281626543156;0.020389117156568791;0.0071006843107790374;0.00034156761864056773;0.53461281626543156;0.0038597110855364825;0.020389117156568791;6.3594248739136643e-05;0.7497471949335156;0.012560100664946238
2050;0.48086963143336769;0.024775971993946194;0.0095927803421103075;0.00043443356311642195;0.48086963143336769;0.0046937611012168043;0.024775971993946194;8.0884353684965681e-05;0.91106031524410236;0.015974960702335929
2055;0.43252934934389742;0.028851615924647134;0.012419259724283371;0.00052482841930730326;0.43252934934389742;0.0054694087106855532;0.028851615924647134;9.7714382808395707e-05;1.0609296097861849;0.019298954053548648
2060;0.39285480222633451;0.03246665629163395;0.015386741102396684;0.00083392001418608832;0.39285480222633451;0.0062000172650364897;0.03246665629163395;0.00015526213234662821;1.1938616221880358;0.030664848636347466
2065;0.35377699999153767;0.036231604719882106;0.019067735727762436;0.00095196734303230532;0.35377699999153767;0.0069229669375273223;0.036231604719882106;0.00017724059512806874;1.3323060433698029;0.035005676784629083
2070;0.31858711271944795;0.039710918557553841;0.023207207115846784;0.0010690780695634134;0.31858711271944795;0.0075925617873486423;0.039710918557553841;0.00019904467802878828;1.4602471292959942;0.039312064257861906
2075;0.28689824706907097;0.042919472511334905;0.027852721094595578;0.0011848713431554427;0.28689824706907097;0.00821150033109652;0.042919472511334905;0.00022060347295331344;1.5782318516440716;0.043570006443447107
2080;0.25836201787221708;0.045871464453140845;0.033056364354339118;0.0012990047556299749;0.25836201787221708;0.0087823622272608405;0.045871464453140845;0.00024185322915455838;1.6867822935705041;0.047766912331714158
2085;0.23266471458468058;0.048580444166666237;0.038875152561357318;0.0014111717486409742;0.23266471458468058;0.0093076131456561913;0.048580444166666237;0.00026273687053207651;1.7863967067768707;0.051891509180530163
2090;0.20952384944849928;0.051059340922269388;0.045371474086602914;0.0015210991680395646;0.20952384944849928;0.009789609446073053;0.051059340922269388;0.00028320354029517762;1.8775505254916003;0.055933752584571846
2095;0.18868504935042785;0.053320489926409517;0.052613572383924945;0.0016285449576811128;0.18868504935042785;0.010230602673351085;0.053320489926409517;0.00030320817158789939;1.9606973390668314;0.059884741672160374
2100;0.16722883947320039;0.055766570717450212;0.062087462752008493;0.0011934074617583246;0.16722883947320039;0.010605007099095553;0.055766570717450212;0.00022219275724161616;2.0506444514199855;0.043883896001733771
2105;0.15051754916788698;0.054696738186429894;0.067657421024075459;0.0011702070361406141;0.15051754916788698;0.010401502416768921;0.054696738186429894;0.00021787322120521251;2.0113046441580171;0.043030771568018988
2110;0.13547657590173195;0.0536352988557183;0.073710209001587312;0.0011497268295374661;0.13547657590173195;0.010200066869554103;0.0536352988557183;0.00021406014501803433;1.9722734710727845;0.042277674838304913
2115;0.12193893475068089;0.052582920501962713;0.080286671995041803;0.0011317237559386715;0.12193893475068089;0.010000779527832881;0.052582920501962713;0.00021070827008016005;1.9335754876006161;0.041615667070767554
2120;0.10975433801679277;0.051540215534582288;0.087431048185665494;0.0011159709944182348;0.10975433801679277;0.009803712181813716;0.051540215534582288;0.00020777536608168959;1.8952332132179879;0.041036407622125903
2125;0.098787525293957568;0.050507744004294017;0.095191246492759563;0.0011022570658139905;0.098787525293957568;0.0096089297297625755;0.050507744004294017;0.00020522205909574015;1.8572672420708283;0.040532119995369188
2130;0.088916760581767909;0.049486016470391185;0.10361914694127505;0.0010903849567756906;0.088916760581767909;0.0094164905487550514;0.049486016470391185;0.00020301166849066854;1.8196963484098838;0.040095559629314173
2135;0.080032479733925813;0.048475496732688521;0.11277092533424904;0.0010801712888987159;0.080032479733925813;0.009226446848625839;0.048475496732688521;0.00020111005223649205;1.7825375870496138;0.03971998334604792
2140;0.072036073200139744;0.047476604434377137;0.122707404179484;0.0010714455307803486;0.072036073200139744;0.0090388450098752241;0.047476604434377137;0.00019948546020278138;1.7458063890801925;0.039399120376715939
2145;0.064838790525627812;0.04648971754116183;0.13349443197376853;0.0010640492509348027;0.064838790525627812;0.0088537259061486281;0.04648971754116183;0.00019810839506377922;1.709516653030172;0.039127144889765798
2150;0.05836075442685372;0.045515174702269783;0.14520329311609737;0.0010578354095930236;0.05836075442685372;0.0086711252119622377;0.045515174702269783;0.00019695148044322069;1.6736808316853298;0.038898649949058672
2155;0.052530073481060882;0.044553277498440118;0.15791115090135754;0.0010526676875059874;0.052530073481060882;0.0084910736962757992;0.044553277498440118;0.00019598933594859418;1.6383100147515843;0.03870862283267109
2160;0.047282043564114543;0.04360429258195641;0.17170152624117474;0.0010484198499481126;0.047282043564114543;0.0083135975025192613;0.04360429258195641;0.00019519845875908166;1.6034140075481211;0.038552421646072692
2165;0.042558429158315661;0.042668453713427187;0.18666481496838472;0.0010449751442263065;0.042558429158315661;0.0081387184156337961;0.042668453713427187;0.00019455711145169481;1.569001405903744;0.038425753167370881
2170;0.038306816540212008;0.041745963699970912;0.20289884680888548;0.0010422257290394726;0.038306816540212008;0.0079664541166859972;0.041745963699970912;0.00019404521575744089;1.5350796674276765;0.038324651863758413
2175;0.034480031657885733;0.040836996238972446;0.22050948934800862;0.0010400721341502308;0.034480031657885733;0.0077968184255446764;0.040836996238972446;0.00019364425196112187;1.5016551793080486;0.03824546002259957
2180;0.031035616226644584;0.039941697672011764;0.23961130058528513;0.001038422748865953;0.031035616226644584;0.0076298215321970401;0.039941697672011764;0.00019333716366495227;1.4687333228072381;0.038184808941890386
2185;0.027935356219492002;0.039060188652427698;0.26032823395173432;0.0010371933379263558;0.027935356219492002;0.0074654702170877758;0.039060188652427698;0.00019310826765482538;1.4363185345814116;0.038139601128511051
2190;0.025144857511408956;0.038192565730895973;0.28279439997624944;0.0010363065834342678;0.025144857511408956;0.0073037680610425733;0.038192565730895973;0.00019294316861538825;1.4044143649852865;0.038106993454135929
2195;0.022633163960830423;0.037338902862373749;0.30715488911481348;0.0010356916515561376;0.022633163960830423;0.0071447156451630942;0.037338902862373749;0.00019282867845683317;1.3730235334853931;0.038084381221974876
2200;0.019706476393146828;0.036882648579628106;0.3484610753568651;0.00046890515221811792;0.019706476393146828;0.0069542423496409813;0.036882648579628106;8.7302394190360948e-05;1.356246182801784;0.017242547574069157
2205;0.017717481154735898;0.035229094472620244;0.37020361055070672;0.00043637429639120548;0.017717481154735898;0.0066403211795119533;0.035229094472620244;8.124568616461967e-05;1.2954418064337503;0.016046325211044651
2210;0.015929310046871606;0.03364136992378447;0.3932039359648476;0.00040867365723950601;0.015929310046871606;0.0063395556923348841;0.03364136992378447;7.6088284700577546e-05;1.2370581099904154;0.015027719238928728
