Year;Node;SDF;DeltaConsumption;Cost;CertainEquivalence;Consumption;Utility
2300;47;0.0022673472596926227;2.685583896469268;0.0018312181041478981;0.51865043117436871;64.097455146889729;282.07956510715491
2300;48;0.0021781103746638967;1.0028518259360908;0.0017328423113906527;0.51683228840588968;66.45614407661283;291.17561446771867
2300;49;0.0021738586587195523;1.7873760365588964;0.001902176905403389;0.51692056059642344;66.573112695095531;290.75635674506265
2300;50;0.0021193852721701659;0.41959781336089463;0.0018260501688477145;0.5156811146085265;68.111135844578854;297.11738519775565
2300;51;0.0023614567427341264;3.231309226367074;0.0020370877904469405;0.51928250345941218;61.793819138357968;278.79547392822741
2300;52;0.0022241675176102745;1.2834660097624351;0.0019054941581588148;0.51694744600413489;65.21632204531933;290.44964468234247
2300;53;0.0022204958106355902;2.3390929820891415;0.0021094870031134073;0.51706437043235309;65.313368873865485;289.88889039088775
2300;54;0.0021361230223709013;0.55414919911100924;0.0020041993580800156;0.515571951729484;67.630628340168499;297.60604445325237
2300;55;0.0026638128301300894;0.71027242396155543;0.0076811311050235358;0.52982197546628074;55.443887507234273;233.16629824286701
2300;56;0.002383609549626632;0.45941975077781194;0.0073085404924704764;0.52278956550868516;61.276710352746257;262.80760211264561
2300;57;0.0024071601275861576;0.31921397621914593;0.012348501889752226;0.52340497699826516;60.736890899039082;260.05276257112757
2300;58;0.0022200157042441778;0.15790340486034893;0.009661851388195997;0.51836675994819292;65.326083986494112;283.58816224022627
2300;59;0.0024170407493345537;0.4326119703350173;0.008412053090575267;0.52418609884434741;60.51338680846326;256.65843299888229
2300;60;0.0022121972983952577;0.19276913318861943;0.0032933472398657313;0.51863413613077436;65.533836463432124;282.33933085335525
2300;61;0.0022149540404440191;0.19049264987103243;0.0032419762809138236;0.51875203001371561;65.460423559502516;281.76994961487691
2300;62;0.0020695596936225131;-0.0092687656390921802;6.1550765094632023e-07;0.51464200578409824;69.585206256981095;302.58909023314538
