Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2080;0.26109123159965847;0.042625190348644794;0.041459779382363449;0.017723582473142253;0.26109123159965847;0.01532573759941906;0.042625190348644794;0.0045009527386276598;2.2033479181422808;0.91615352857802723
2085;0.23529245834502471;0.044869773297239818;0.048428253852378367;0.019417459514507556;0.23529245834502471;0.016325920395682179;0.044869773297239818;0.0049311174933991588;2.3193731399989557;1.0037120924730951
2090;0.21204342684425881;0.046925677806341826;0.05620030627738748;0.020982211179276001;0.21204342684425881;0.017245396034769614;0.046925677806341826;0.0053284905020154621;2.4256453438994656;1.0845960086451396
2095;0.19109208864732022;0.048802769352365001;0.064856678290181602;0.022424406993686134;0.19109208864732022;0.018088338231014307;0.048802769352365001;0.0056947401138161963;2.5226744883153365;1.15914486389348
2100;0.17302552630249543;0.050628312756076585;0.074308110388282556;0.023663513890451651;0.17302552630249543;0.018866614642330769;0.050628312756076585;0.0060094147338542511;2.6170390465764628;1.2231958060479435
2105;0.15542065042746539;0.050483320628858935;0.082488258297086503;0.023009297891371062;0.15542065042746539;0.018663653530476176;0.050483320628858935;0.0058432747733142224;2.6095442272210772;1.1893785855780901
2110;0.1396376378027547;0.050302065923877537;0.091482130642145387;0.022380382886555635;0.1396376378027547;0.018457908694205685;0.050302065923877537;0.0056835600701734997;2.6001749511285199;1.1568692042659061
2115;0.12545753764623074;0.050076814724505675;0.10136613310115783;0.021770049528004095;0.12545753764623074;0.018245709687033207;0.050076814724505675;0.0055285642274418619;2.5885314427444963;1.1253203308429849
2120;0.11271754471337621;0.049810707134336552;0.11222358270834287;0.021177680108442249;0.11271754471337621;0.018027697078473237;0.049810707134336552;0.0053781303766503256;2.5747760178418688;1.0947000352692375
2125;0.10127139109821101;0.049506722410630664;0.1241453169054163;0.02060268017535611;0.10127139109821101;0.017804476496280277;0.049506722410630664;0.0052321075549405151;2.5590626778509842;1.0649775895714069
2130;0.090987666263591782;0.049167686218365536;0.13723035523734994;0.020044477571812151;0.090987666263591782;0.017576620225048453;0.049167686218365536;0.0050903504614783126;2.5415374848303269;1.0361234182618988
2135;0.081748307748846352;0.048796277578548722;0.15158661817651908;0.019502521518680684;0.081748307748846352;0.017344668737682901;0.048796277578548722;0.0049527192243819535;2.5223389206332651;1.0081090508977941
2140;0.073447245213157514;0.048395035523029435;0.16733170793564178;0.018976281736510694;0.073447245213157514;0.017109132162405248;0.048395035523029435;0.0048190791777197109;2.5015982309033564;0.98090707668948984
2145;0.065989182235251118;0.047966365467860761;0.18459375653953058;0.018465247605302614;0.065989182235251118;0.016870491687908534;0.047966365467860761;0.0046893006481318715;2.4794397545211888;0.95449110106833301
2150;0.059288501873007188;0.047512545316431329;0.20351234686749597;0.017968927360473848;0.059288501873007188;0.016629200909077581;0.047512545316431329;0.0045632587506439573;2.4559812390826803;0.92883570412510041
2155;0.053268283408808952;0.047035731303475811;0.22423951285897026;0.017486847323522813;0.053268283408808952;0.016385687115716623;0.047035731303475811;0.0044408331932917367;2.4313341429830846;0.90391640084208791
2160;0.04785941898411071;0.046537963590442141;0.24694082559403308;0.017018551165809852;0.04785941898411071;0.016140352526543389;0.046537963590442141;0.0043219080901563504;2.4056039246483283;0.87970960303705037
2165;0.042999819974539485;0.046021171622261173;0.27179657252312528;0.016563599203981528;0.042999819974539485;0.015893575470626618;0.046021171622261173;0.0042063717824353652;2.3788903194329465;0.85619258294282685
2170;0.038633703988037643;0.045487179255375078;0.29900303773091608;0.016121567725717996;0.038633703988037643;0.015645711518434718;0.045487179255375078;0.0040941166672144556;2.3512876046941078;0.83334343835440217
2175;0.034710954294957082;0.044937709666263502;0.32877389177859984;0.015692048344447072;0.034710954294957082;0.015397094564497404;0.044937709666263502;0.0039850390335952595;2.3228848535192976;0.81114105927329294
