Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.83176463751174357;201.49426541312735;0.0;0.0;400.0
1;0.93077578638968783;210.70179078982642;0.83176463751174357;3.5996591077362323;381.41021620066374
2;0.82901134420433586;159.34244575215286;0.83176463751174357;8.8914101013745341;381.41021620066374
3;1.0465283517755459;177.66060245255565;0.90118624764455502;-2.8382294583083012;370.62518609235156
4;0.96174573310452005;144.89600064224194;0.90118624764455502;2.3335102806242767;370.62518609235156
5;0.9936869290547049;156.78163925344819;0.8298341674916071;0.38509732766300081;383.92405097047742
6;0.83988871297092826;104.49103761610155;0.8298341674916071;9.7667885087733755;383.92405097047742
7;1.0403056507977053;95.673262026859845;0.97924511449603435;-3.0511377653862928;360.40202660463103
8;1.0013638550631652;87.258847554587447;0.97924511449603435;-0.10324382828160297;360.40202660463103
9;1.0361194572230314;94.746921851923531;0.93371092341127626;-2.7342429117834808;373.92552721169011
10;0.99334793940709853;85.582872268983238;0.93371092341127626;0.50356098688264095;373.92552721169011
11;1.0511279817268426;98.092577850449914;0.91783455096323896;-3.8703882167219872;377.5188919257983
12;1.0287418814857003;93.127208446193194;0.91783455096323896;-2.1757604284675156;377.5188919257983
13;1.0464719180867212;97.047385182181685;0.83523416105517301;-3.5179241991647983;404.5480925991464
14;0.77127542124700832;46.474817656478606;0.83523416105517301;17.314450611601472;404.5480925991464
15;1.0083492545934889;19.57571076138461;1.0153194914372161;-0.67962932390999631;346.61352956825067
16;0.97923838150406939;18.239713665986198;1.0153194914372161;1.689995745568752;346.61352956825067
17;1.0184728844286097;20.053321396051949;0.99231279835555286;-1.5036927924888319;361.16965818123919
18;0.98500332088677001;18.499900741760541;0.99231279835555286;1.2207296798169216;361.16965818123919
19;1.018855572951016;20.071508137104281;0.99421357003834032;-1.5348436382127051;359.51338087497305
20;0.98778068263341035;18.626021362361705;0.99421357003834032;0.99465243364039801;359.51338087497305
21;1.0306752902600125;20.637985329864993;0.96894428893646101;-2.4969686271650162;375.35782171292664
22;0.96794415190395844;17.736217891356514;0.96894428893646101;2.6093460350177837;375.35782171292664
23;1.0185824319575849;20.058526504147594;0.99658389966520844;-1.512609961347412;358.23720157537031
24;0.98826770823776755;18.648189027373693;0.99658389966520844;0.95500854944572156;358.23720157537031
25;0.95011117250776134;16.95797257705124;0.98335826053304864;4.0609505578682272;366.79104477495389
26;0.93268185807844495;16.217027269550702;0.98335826053304864;5.4796967524145819;366.79104477495389
27;1.0599536771604081;22.08114026400461;0.96003277785273455;-4.8802293208572216;380.5310389019283
28;1.0241570471510668;20.32444731833592;0.96003277785273455;-1.9663836380968387;380.5310389019283
29;1.0877665434008483;23.50525017352879;0.79744753440119864;-7.1441966328290558;488.27814101269558
30;0.79418081761812598;11.002965124071883;0.79744753440119864;16.753681445884546;488.27814101269558
31;0.92510232662042002;3.5078677643445344;1.0127308552519829;0.0;344.6481602205269
32;0.90289894769686241;3.3081451154469761;1.0127308552519829;7.9040256574754002;344.6481602205269
33;0.9293368672580824;3.5467382667916825;1.0019195354715345;5.7519790051920934;355.30668026277198
34;0.90472209463680919;3.324286607780786;1.0019195354715345;7.755621496563732;355.30668026277198
35;0.93248952458123247;3.5758407590396089;1.0020282423118756;5.495352699087678;354.40330816918572
36;0.90804194153456497;3.3537975890099854;1.0020282423118756;7.485385959086412;354.40330816918572
37;0.94023728813492025;3.6479536120087332;0.98959817354508239;4.8646847458174927;366.66326046371574
38;0.91420373764526619;3.4089766907490069;0.98959817354508239;6.9838157556753329;366.66326046371574
39;0.93182299172075966;3.5696763174178749;1.0033652218181188;5.5496084739301645;353.50444396158161
40;0.90779561779628892;3.3516027064369895;1.0033652218181188;7.5054367113820826;353.50444396158161
41;0.93607494832074256;3.609107541737401;0.99182449697163122;5.2034992066915571;364.87666205130017
42;0.90785007316905564;3.3520878618854613;0.99182449697163122;7.501004044038873;364.87666205130017
43;0.93873248619484828;3.6338815653261487;0.99187021058869695;4.9871756237393505;363.89037431230145
44;0.90943584618031781;3.3662339171940991;0.99187021058869695;7.3719221209221315;363.89037431230145
45;0.96893058272128818;3.9223964643534082;0.96857285379435998;2.5290505664871428;387.162642783038
46;0.9600308673113338;3.8360253702438709;0.96857285379435998;3.2534874008574288;387.162642783038
47;0.93112445379151798;3.5632225593674036;1.0047538080902447;5.6064694613704376;352.87585968942443
48;0.90663831886436619;3.3413017854099025;1.0047538080902447;7.5996408444405938;352.87585968942443
49;0.93336375969918628;3.5839355824936541;0.99349539714584678;5.4241899604862382;363.96565967488846
50;0.90564226281118965;3.3324509235368178;0.99349539714584678;7.6807198071691642;363.96565967488846
51;1.02622497451731;4.5056311453891942;0.97101081566919989;-2.1347129257090329;386.18000880166841
52;1.0584716331339881;4.8548772864116376;0.97101081566919989;-4.7595909371066289;386.18000880166841
53;0.98299833455391328;4.0612259614506696;0.9645378427950948;1.3839355673114593;392.92904795577181
54;0.95891684367247576;3.8252930933878093;0.9645378427950948;3.3441689250604734;392.92904795577181
55;0.93612795196244347;3.6096006810271772;0.99714182614019065;5.1991847102571027;359.20580721048532
56;0.90597124917243477;3.3353727454900617;0.99714182614019065;7.6539403173638112;359.20580721048532
57;0.94378537010129915;3.6812593999433578;0.98384752153776178;4.5758708737542504;372.90148989855902
58;0.91255972103863658;3.3942028785122091;0.98384752153776178;7.1176387074549829;372.90148989855902
59;1.1312717939363215;5.7001247788141125;0.90526744193186526;-10.685524026416569;443.81722309644431
60;1.1008430600497896;5.3371658970323086;0.90526744193186526;-8.2086250880528748;443.81722309644431
