Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.72846916505155834;146.31867528541551;0.0;0.0;400.0
1;0.86213197544209086;175.13966795557553;0.72846916505155834;7.1691372770112753;388.28729220464942
2;0.74817126908213361;124.39689307115616;0.72846916505155834;13.095094007729053;388.28729220464942
3;1.0454395065649487;177.21490075141233;0.8221867677391731;-2.7718099004618684;383.54132126341352
4;0.95836618654376771;143.67044543229059;0.8221867677391731;2.5396626208301698;383.54132126341352
5;0.9665819443347724;146.66041245097242;0.7422832839695479;2.0385013955788831;398.87038405682756
6;0.75846466765917386;81.698857161168732;0.7422832839695479;14.733655272790394;398.87038405682756
7;1.253460030037425;150.01054995580898;0.94208909004574415;-19.186924273833075;370.11230955345792
8;1.1952057304733845;133.73662097402601;0.94208909004574415;-14.777073796835209;370.11230955345792
9;1.2327772452393442;144.10722456950191;0.89532463225501424;-17.621237464618357;384.03020262956016
10;1.0594932835181305;99.986914551993934;0.89532463225501424;-4.5036415623224828;384.03020262956016
11;1.248860866915787;148.68584015921257;0.86274733923487235;-18.83876762552508;392.46399664422336
12;1.1054121384782132;110.76566427295215;0.86274733923487235;-7.9796988828007374;392.46399664422336
13;0.96571857929900196;79.951323459897452;0.75097381781349737;2.5951035470655519;430.81268114835819
14;0.84736178506629545;58.31917666711611;0.75097381781349737;11.554712870481435;430.81268114835819
15;1.2843857210912033;35.098326287262594;1.1260460831893269;-23.148997696823951;270.77252448902357
16;1.1292485148891196;25.726776416727233;1.1260460831893269;-10.520829111974336;270.77252448902357
17;1.2093389590736834;30.352374429144152;1.0916296222769093;-17.04019126859783;294.72453584474266
18;1.0839360261891591;23.306016557982051;1.0916296222769093;-6.8323925317975496;294.72453584474266
19;1.2129980555249809;30.574451424920007;1.0946905975397034;-17.338041719733443;290.92251427653002
20;1.085714883198811;23.398415313709329;1.0946905975397034;-6.9771914923832199;290.92251427653002
21;1.3552368363587126;39.953691578459541;0.99231496621362714;-28.916278479599214;360.50240195724331
22;1.2522578121063692;33.017125380164238;0.99231496621362714;-20.533785905458458;360.50240195724331
23;1.2366432711180644;32.032443708538992;1.0908620231746782;-19.262762269010441;292.96913527194857
24;1.1082419823484124;24.587112368557534;1.0908620231746782;-8.8108973631607714;292.96913527194857
25;1.3506472664236744;39.627981513203316;1.0061129558585329;-28.5426874868871;351.1780576342781
26;1.2636306106672082;33.74532643580622;1.0061129558585329;-21.459531708310745;351.1780576342781
27;1.6013396071707264;59.76167962682468;0.87784436205010707;-48.949044023697141;432.10387099862322
28;1.4753605484300565;49.04057072735953;0.87784436205010707;-38.694348642206606;432.10387099862322
29;1.6201940281431846;61.473717541271334;0.80791953224503865;-50.483793890855232;478.68843174566592
30;1.1607483982162234;27.492691539990865;0.80791953224503865;-13.08491961480059;478.68843174566592
31;1.9370070349499473;20.867713789830663;1.1848509309181923;0.0;169.98294982571588
32;1.5731414367411423;12.630714572990742;1.1848509309181923;-46.653712950728988;169.98294982571588
33;1.7167198557958361;15.593981547279133;1.1272354158855726;-58.340996261781065;233.45680635279894
34;1.4417912468572531;10.234314170885607;1.1272354158855726;-35.961807494180412;233.45680635279894
35;1.758256463446896;16.520024756278115;1.1353450160868255;-61.722076124577349;221.21813559478935
36;1.4774363339185945;10.855553332236701;1.1353450160868255;-38.8633175809736;221.21813559478935
37;1.6124520455905818;13.405806835870722;1.0887723418610737;-49.853596511073363;271.63527447137204
38;1.2999966166666042;7.9720474039528977;1.0887723418610737;-24.419724596661581;271.63527447137204
39;1.7615376857246869;16.594514042454289;1.1386281241388529;-61.989167617989523;218.28945401802713
40;1.4801135314927716;10.903079928157817;1.1386281241388529;-39.08124146351161;218.28945401802713
41;1.6113973433697832;13.384657700964487;1.0913571585975161;-49.767743750300369;269.50914553328369
42;1.293643323775082;7.8783596678186605;1.0913571585975161;-23.902566555291674;269.50914553328369
43;1.6902266338517;15.019602290545016;1.1270984329068017;-56.184447995528394;219.17717995122294
44;1.3550114381371436;8.8106034784662022;1.1270984329068017;-28.897931064363497;219.17717995122294
45;1.489803992834601;11.076126082961132;1.088853645179177;-39.870045016736526;262.23714096705925
46;1.1063619063389496;5.4019588056488006;1.088853645179177;-8.657859175990497;262.23714096705925
47;1.776190263635324;16.929550151278832;1.1450028826627321;-63.18188745991538;211.66876836202678
48;1.4932365070320985;11.137804753690922;1.1450028826627321;-40.14945167241283;211.66876836202678
49;1.6231468533052815;13.62136706286844;1.0973166662841862;-50.72415385904992;263.71704423070241
50;1.3076269579867523;8.0854250921941038;1.0973166662841862;-25.040834380121641;263.71704423070241
51;1.6713186469598547;14.617371403973738;1.1340675725206486;-54.645337862532173;213.86579974285866
52;1.3341946059640823;8.4875270866704184;1.1340675725206486;-27.203440925476308;213.86579974285866
53;1.4476346447299719;10.33468825466575;1.1017509570512796;-36.437460081019722;250.27824077459104
54;1.0628930761549638;4.9039568757159584;1.1017509570512796;-5.1194963990140501;250.27824077459104
55;1.8217111395076422;17.995518234299144;1.1465391013183726;-66.887286755922077;182.39268141483714
56;1.4728163284288056;10.773823070632099;1.1465391013183726;-38.487249134104779;182.39268141483714
57;1.6337858263063365;13.837802412976503;1.099752463023407;-51.590166261335796;236.96177201303303
58;1.2189788949725884;6.8255254228940494;1.099752463023407;-17.824882050768696;236.96177201303303
59;1.6631995129687231;14.446611878321185;1.1095854870133071;-53.984440355654073;215.24172005587326
60;1.2626135360434683;7.4300693046619468;1.1095854870133071;-21.376741833938318;215.24172005587326
