6.411078047994366313e-01
8.533336454486238898e-01
5.191339871252269589e-01
1.079697689685828799e+00
9.006219532893038338e-01
9.610516892008549306e-01
4.286769645985485377e-01
1.230269230716438456e+00
1.201273567232763018e+00
1.218487233948801984e+00
9.880735851208564124e-01
9.837661198246657746e-01
9.802742415125276221e-01
5.597577362489790653e-01
3.969488514220366193e-01
1.317671829625527202e+00
1.246510346834803329e+00
1.196796979385700510e+00
1.224562679926439746e+00
1.304989183599137625e+00
1.248262542311215917e+00
1.514256234128904754e+00
1.447467174491671837e+00
1.635356228642706355e+00
1.564746204280598629e+00
1.541855770880553811e+00
1.525712586240930202e+00
8.927419307888690980e-01
7.963426542775455808e-01
7.572892499914862796e-01
5.228798356692102578e-01
1.618603938130158904e+00
1.658823212734676478e+00
1.369604129974580697e+00
1.168427026199204466e+00
1.516572553557714809e+00
1.657750147149592124e+00
1.082493341503494300e+00
1.488930279196124751e+00
1.519757057705696912e+00
1.227088282246599160e+00
1.369618370541173080e+00
1.546879594153445669e+00
1.546403366441961635e+00
1.387496386146468641e+00
1.537000799355261682e+00
1.679608127699876441e+00
1.560228671499594544e+00
1.418589905959815045e+00
1.672192633306962772e+00
1.547261266515365108e+00
1.273866799392545879e+00
1.387927913553164583e+00
1.730292989379686341e+00
1.588878867106686243e+00
1.921078157500952344e+00
1.104149341409059959e+00
1.327934429795543991e+00
1.245487111458986274e+00
1.203732286708806942e+00
1.104165432420148640e+00
1.109595384800220685e+00
1.123175174996998482e+00
