Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.76537845053607978;164.85227419893025;0.0;0.0;400.0
1;0.91500169544325261;202.18833604028436;0.76537845053607978;4.4199118369508641;385.82824645827401
2;0.73992730708338028;121.11508736572898;0.76537845053607978;13.523780031664224;385.82824645827401
3;1.1173485217716113;208.07083254542985;0.87028670271237341;-7.1582598280682861;375.18316431874649
4;0.97352201466865929;149.21426047442972;0.87028670271237341;1.6151571052117835;375.18316431874649
5;0.96992133410732784;147.88603831152429;0.74753339593131352;1.8347986194530017;398.53013345589494
6;0.6894630016087484;64.902127261360917;0.74753339593131352;18.942756901866346;398.53013345589494
7;1.1531079399334898;122.65165447065817;1.0029761649527729;-11.59027105296518;351.65326304247816
8;1.1353895518246613;118.15328995729507;1.0029761649527729;-10.248989073126861;351.65326304247816
9;1.1799551277530238;129.65600123012388;0.92573127961972235;-13.622603170903902;375.66638726416278
10;1.1109827285397651;112.11737574226137;0.92573127961972235;-8.4013925504602192;375.66638726416278
11;1.2226196767641322;141.25872877278115;0.86697125985415346;-16.852309531044806;391.31643599546737
12;0.90052981424423395;67.543738723196;0.86697125985415346;7.5298930617114905;391.31643599546737
13;0.82555372809861216;54.76305956076191;0.71634553605037565;13.20558278293506;443.69926420354335
14;0.52313268174414052;18.213423734955988;0.71634553605037565;36.09885599196857;443.69926420354335
15;1.0148311546626501;19.880736051744101;1.091673555600402;-1.207255989539715;296.38582053022373
16;0.99862818265473485;19.123424010834874;1.091673555600402;0.11166593190458299;296.38582053022373
17;1.0195861547813323;20.106254835989024;1.0812055864317374;-1.5943129992004494;303.51052279175082
18;1.0044339092878616;19.392799031540395;1.0812055864317374;-0.36092021603193281;303.51052279175082
19;1.0332709662052135;20.763624637773329;1.0759259467561046;-2.7082566491043814;304.68877174157871
20;1.0186343489699525;20.060993597019564;1.0759259467561046;-1.5168360061541364;304.68877174157871
21;1.0976683350657184;24.024872545188863;1.0351772655544842;-7.950202474349477;332.42573210075614
22;0.75522656995406823;9.7455122322808396;1.0351772655544842;19.92455720573885;332.42573210075614
23;1.0373466633406332;20.961803538853349;1.0770872501028999;-3.0400183959275422;302.7528542528143
24;1.0242230877734428;20.327609890552498;1.0770872501028999;-1.9717593447582478;302.7528542528143
25;1.3317758917902116;38.305100246459645;0.88679755051573383;-27.006557591723229;428.66740143732977
26;1.1457666834889082;26.64424060146456;0.88679755051573383;-11.865408035997129;428.66740143732977
27;1.4725749401630788;48.817442169461046;0.78086539983849057;-38.467600129274615;496.12172872541362
28;1.041642137606555;21.171863155532129;0.78086539983849057;-3.389670001173577;496.12172872541362
29;0.70881189371472708;8.3624885291908093;0.60219597631363941;23.702711851621221;622.95826209310269
30;0.53658449809595066;4.2718995175361867;0.60219597631363941;37.722021854989627;622.95826209310269
31;0.97293601840060251;3.9616368414031533;1.0631354981301355;0.0;297.3637745640998
32;0.9619429920103838;3.8544874518487378;1.0631354981301355;3.097840450354759;297.3637745640998
33;0.97887672757600608;4.0202583536833068;1.0571179695169213;1.7194343753131054;303.27049609800952
34;0.96980541632300343;3.9309474973055853;1.0571179695169213;2.4578391113075209;303.27049609800952
35;0.97652054469857041;3.9969477592834517;1.058321099998929;1.9112276615363686;301.73618879236733
36;0.96725809700692711;3.9060791475982111;1.058321099998929;2.6651909036361334;301.73618879236733
37;0.98356518851154628;4.066879362435472;1.0526937946646442;1.3377936551601328;307.33880956461786
38;0.9773853760001342;4.0054946370499485;1.0526937946646442;1.8408303935890766;307.33880956461786
39;0.97509681682147631;3.9829007485962751;1.0600845587789054;2.0271191107318285;300.28328226979636
40;0.96562380973200368;3.8901729718625191;1.0600845587789054;2.798221887814901;300.28328226979636
41;0.98143466770942589;4.045654919409361;1.0546487496587746;1.5112180484527327;305.80419092708394
42;0.97433841211835148;3.9754298747773684;1.0546487496587746;2.0888532535661897;305.80419092708394
43;0.97560604284703545;3.9879216289987447;1.0583854645608464;1.9856681122513147;299.1975775692934
44;0.96593060070371572;3.8931560066639905;1.0583854645608464;2.7732491027175405;299.1975775692934
45;1.282079728129959;7.7095009462720903;0.93120798632337798;-22.961289869778664;433.52802670242386
46;1.2727387488012942;7.5746599499504477;0.93120798632337798;-22.200934152425354;433.52802670242386
47;0.97398050082856003;3.9719070237891145;1.0623282220782237;2.1179872325552145;299.43602049619722
48;0.96444114589975072;3.8786860493718245;1.0623282220782237;2.8944907237602919;299.43602049619722
49;0.97821772496695081;4.0137305990595777;1.0574543328037951;1.7730771876902045;304.4111300031613
50;0.97042652750633607;3.9370251487594952;1.0574543328037951;2.4072806609842443;304.4111300031613
51;1.0154909083245074;4.3927508767027019;1.0520554982287667;-1.2609599376149019;291.86467248966449
52;1.0089900316947633;4.3252012682656735;1.0520554982287667;-0.7317885799537337;291.86467248966449
53;1.1922460736074347;6.4699095538680789;0.98297460783855706;-15.648830391645189;368.53222665766214
54;1.1859295648904769;6.3875072614308985;0.98297460783855706;-15.134666582084817;368.53222665766214
55;1.0611738678599956;4.8848387012163741;1.0377554289580337;-4.9795528438036403;295.41149762865996
56;1.0577706476215638;4.847122637010834;1.0377554289580337;-4.7025307163952945;295.41149762865996
57;1.3827648131682522;9.2523698771975535;0.87771377311306154;-31.157055791895729;472.93694283352983
58;1.3728164858117355;9.0925609121054816;0.87771377311306154;-30.347261945075282;472.93694283352983
59;1.8557002769285438;18.816406669347955;0.64179144887705097;-69.654002541983473;709.68096333145468
60;1.0283391441120371;4.5280618042887122;0.64179144887705097;-2.306806330719819;709.68096333145468
