Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.0;0.0;0.0;0.0;400.0
1;0.78826960000000001;141.09814232420933;0.0;165.14971199999999;437.13906148234901
2;0.58508104999999999;68.728575380369406;0.0;323.63678099999998;437.13906148234901
3;1.0794318599999999;191.43972729287717;0.55269477701149428;-48.453434599999945;422.82845722799374
4;0.87312610000000002;114.74947344520389;0.55269477701149428;77.393078999999986;422.82845722799374
5;0.83241016999999995;102.26006475276139;0.41022924195402299;102.22979630000002;451.41402817101863
6;0.59330285999999999;45.169785214937392;0.41022924195402299;248.08525539999999;451.41402817101863
7;1.2399224499999999;146.13093939909203;0.83558940051081942;-227.02661831249989;396.25136389539375
8;1.2371796799999999;145.35215844775152;0.83558940051081942;-224.43127219999994;396.25136389539375
9;1.1270462000000001;116.06908459232345;0.72478879013834685;-120.2174667500001;431.33180334858781
10;0.70509690000000003;37.428770254862457;0.72478879013834685;279.052058375;431.33180334858781
11;1.0262549400000001;92.584894317085556;0.63696990355799932;-24.843736975000056;456.99574196575009
12;0.81955392999999999;53.807620687872088;0.63696990355799932;170.74709373750002;456.99574196575009
13;0.71807122000000001;39.112305702428436;0.5085525685668677;266.77510807499999;504.17016030145987
14;0.60503415999999999;25.871170546833724;0.5085525685668677;373.73642610000007;504.17016030145987
15;1.0005276000000001;19.211310661817635;1.074468121866744;-0.26841650000003692;303.78993732364842
16;1.0005276000000001;19.211310661817635;1.074468121866744;-0.26841650000003692;303.78993732364842
17;0.99536338999999996;18.972912073476628;1.0728477017912614;2.3588753375000211;304.92155938699409
18;1.0041258200000001;19.378448799237042;1.0728477017912614;-2.0990109250000297;304.92155938699409
19;1.2495428500000001;32.844660341296475;0.96244122998983894;-126.95492493750007;377.19695938924235
20;1.2290458799999999;31.559641042288828;0.96244122998983894;-116.52709144999999;377.19695938924235
21;1.26034804;33.534187952999503;0.71315488204383803;-132.45206535000003;544.03307959436358
22;1.2549567800000001;33.189098886175699;0.71315488204383803;-129.70926182500006;544.03307959436358
23;1.35538958;39.964558255436515;0.86695830511394989;-180.80444882500001;439.41266159003044
24;1.3997650699999999;43.195183407300462;0.86695830511394989;-203.38047936250001;439.41266159003044
25;1.6386989999999999;63.181623793853753;0.74483998450137912;-324.93811625000001;519.70272421432969
26;1.3944665700000001;42.801698526975635;0.74483998450137912;-200.68486748750004;519.70272421432969
27;1.67095233;66.224169146885785;0.63233554306720863;-341.34699788750004;593.3881573304642
28;0.87280804000000001;13.81787170779727;0.63233554306720863;64.708909649999995;593.3881573304642
29;0.50154054999999997;3.6294660980845319;0.56555359587603427;253.59124518750002;640.98237953364901
30;0.59025150000000004;5.3767118446800373;0.56555359587603427;208.45954937499999;640.98237953364901
31;0.99931358999999997;4.2257881273525184;1.0470077765799799;0.0;315.34182789179278
32;1.02783932;4.5227529433016747;1.0470077765799799;-7.0816270250000013;315.34182789179278
33;1.0882145599999999;5.1906226471156032;1.0470077765799799;-22.439578699999988;315.34182789179278
34;0.97095914000000005;3.9422412088012893;1.0470077765799799;7.3872687624999873;315.34182789179278
35;1.0873737400000001;5.1809503825748218;1.0440712487398487;-22.225695112500027;318.12649311485717
36;1.0494498699999999;4.7556279210291246;1.0440712487398487;-12.578810681249974;318.12649311485717
37;0.99851374000000004;4.2176312080103511;1.0473254772369742;0.37806738749999025;314.98032158856648
38;0.71316053999999995;1.8722690495647609;1.0473254772369742;72.964787637500024;314.98032158856648
39;0.93899317999999998;3.6363171439750173;1.0690662499224381;15.518609837500005;283.23905355209467
40;1.0033135900000001;4.2667189373004186;1.0690662499224381;-0.84289445625002257;283.23905355209467
41;0.96113676000000003;3.8466967344392309;1.0614539980837669;9.8858366749999931;291.69744199163779
42;0.93450012999999998;3.5944736244634998;1.0614539980837669;16.661529431250006;291.69744199163779
43;1.67405632;14.675214474994531;0.91637380282872549;-171.46307640000003;425.16304094557069
44;1.7110887100000001;15.470840026314805;0.91637380282872549;-180.88319060625005;425.16304094557069
45;1.5026464399999999;11.307920993800794;0.91437157377497968;-127.86068817500001;427.39636682704406
46;2.2081437300000002;28.391465372088682;0.91437157377497968;-307.32156131875007;427.39636682704406
47;1.0054681599999999;4.2888618051112077;1.0483539880034678;-1.3909631999999859;296.82936329471357
48;1.0059449899999999;4.293771337374916;1.0483539880034678;-1.5122568312499818;296.82936329471357
49;0.98282418000000005;4.0594899916458891;1.0648343460927092;4.3690992124999886;278.03008470460821
50;0.86421221999999998;2.9764070398508529;1.0648343460927092;34.541016537500006;278.03008470460821
51;0.74077179999999998;2.0519928683934197;1.0768051449247193;65.94117337500002;246.55340457296234
52;1.29791955;7.9413469353760311;1.0768051449247193;-75.783285531250016;246.55340457296234
53;1.0176088700000001;4.4148907741611385;0.98610106698877642;-4.4792563062500284;352.00578159987691
54;0.66529758000000006;1.5833056549697722;0.98610106698877642;85.139928087499996;352.00578159987691
55;1.14576276;5.8779083204017768;1.0180614599224382;-37.078402075000007;299.51845854550226
56;0.39895112999999999;0.46094225875063727;1.0180614599224382;152.89180630625003;299.51845854550226
57;0.99319427000000005;4.1636175281944121;0.72164324107947808;1.7312075687499884;627.9106853351758
58;1.8918273299999999;19.712528694146442;0.72164324107947808;-226.85857706874998;627.9106853351758
59;1.9695830999999999;21.7246355084817;0.54178015881832287;-246.63770106250001;822.33756352512842
60;1.9385694499999999;20.908352962533193;0.54178015881832287;-238.74860384374998;822.33756352512842
61;1.26595294;7.4775765394671403;0.57472600848526334;-67.651779112500009;784.29943204322979
