Year;Node;SDF;DeltaConsumption;Cost;CertainEquivalence;Consumption;Utility
2300;47;0.0046260887725962071;2.0837852772586984;0.015040838903722613;0.51623495153862831;65.788094698025574;294.04580845035485
2300;48;0.0024438892184444655;1.1157608510373507;0.0083188895058767878;0.51545608215870198;67.763748244876979;298.20818539228122
2300;49;0.0018416920292615019;1.4452396539425649;0.011058995129300508;0.51564103538527795;67.294151821427263;297.21457988218918
2300;50;0.0011554609932538258;0.61585064465532469;0.0052883949237143724;0.5150432017664951;68.732026837111761;300.42773172336229
2300;51;0.0017551487019472475;1.9957532420221469;0.012219844988850049;0.51589964813186129;66.398530021702527;295.79958599404171
2300;52;0.00095099147519352352;0.94758727177435276;0.0056641860508678948;0.51515920373226654;68.33663025839968;299.78671174996413
2300;53;0.00070395909301785729;1.3054124045780213;0.0074833060136869946;0.51527810349386405;67.981601380674931;299.13737280106773
2300;54;0.00048467620879708722;0.4109876494695186;0.0026071941728535637;0.51481274278696354;69.192375665757325;301.66357854350974
2300;55;0.0022721318486390208;2.9107447281177201;0.016397627947687694;0.51655894820157755;64.127685161435949;292.21972707450675
2300;56;0.00088350455363138825;1.6190774884890402;0.0079369854820822063;0.515492091436348;67.146667326851116;297.94664422030189
2300;57;0.00063512854435929819;2.3527563719909494;0.011308354266483401;0.51578959596206386;66.164254995327227;296.3208464528459
2300;58;0.00031731646249456689;1.0267839043166305;0.004161687168038589;0.51500701097979784;68.490300036906874;300.58135864076212
2300;59;0.00071654663436000016;2.8122567594877523;0.012018423701925898;0.51596698859685319;65.458023491225021;295.33923753558435
2300;60;0.00031969273356517551;1.3327699145705196;0.0046924587331199676;0.51508143628618552;68.153180653410985;300.15887301701486
2300;61;0.00027304491636376819;0.60425419508050027;0.017384804327547181;0.51593441150292485;65.75513354589441;295.54135535268318
2300;62;9.1762357957051295e-05;0.025566908385599163;0.00010246038545247417;0.51463982758846394;69.596813577046731;302.60175165324466
