Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2015;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;0.89794854515839684;0.0019983279150617718;-0.31154331396787693;0.00033010811198496852;0.89794854515839684;-0.27965420721104883;-0.96539119351782987;9.5658320231895022e-05;0.11777874188793853;0.01945612520525215
2025;0.80652232082203823;0.003823465202339706;-0.3349416035496211;0.00063859663599086334;0.80652232082203823;-0.26995282769168527;-0.93222110883436948;0.00018505174301020055;0.22534986264752382;0.037638021164583875
2030;0.73791691087121314;0.004675660620870466;0.0018361242699937996;0.00079871199683396532;0.73791691087121314;0.0015863569234461381;0.004675660620870466;0.00023144977415665209;0.27557710687541398;0.047075003761331974
2035;0.66356334837604081;0.0097380147096987613;0.0042526005394283306;0.0027288461008285977;0.66356334837604081;0.0036126314998105578;0.0097380147096987613;0.00079076164656173738;0.57394540322933207;0.16083449474880795
2040;0.59687746785634122;0.014468011324609842;0.007024092289353856;0.0045316477123468714;0.59687746785634122;0.0055056976865106005;0.014468011324609842;0.0013131752668518199;0.85272500003099838;0.26708918101815671
2045;0.53689349758176419;0.018880618870380686;0.010190479860489043;0.0062130924731008345;0.53689349758176419;0.0072716246234227509;0.018880618870380686;0.0018004222490882599;1.1127981147930712;0.36619125880179509
2050;0.48293787709902253;0.022991470312052623;0.013795645639896881;0.0077791965341860543;0.48293787709902253;0.0089166857646336348;0.022991470312052623;0.0022542459460914493;1.3550861333104789;0.45849531190036108
2055;0.4344047427092485;0.026815517430030657;0.017887851343989514;0.0092357124548736371;0.4344047427092485;0.010446880788076093;0.026815517430030657;0.0026763133273690429;1.5804702932779024;0.54434038836922138
2060;0.39641481568183645;0.030535506063073599;0.022321418912268909;0.010494197000746336;0.39641481568183645;0.01188953658575094;0.030535506063073599;0.0030409954218868027;1.7997213870222875;0.61851376371023403
2065;0.35692969933944901;0.033703562339716851;0.027362745688552792;0.013124627383663269;0.35692969933944901;0.01356981487520369;0.033703562339716851;0.003803238283486738;1.9864423349112104;0.77354776928493385
2070;0.32149385839654532;0.036646114314017993;0.033031006299244492;0.015576656909708371;0.32149385839654532;0.01513305002739127;0.036646114314017993;0.0045137843655265655;2.1598723645179101;0.91806706988267528
2075;0.28957654240745817;0.039364133809564245;0.039391622999951359;0.017854486044859667;0.28957654240745817;0.016580740861983974;0.039364133809564245;0.0051738508738399542;2.3200687538089197;1.0523192352814246
2080;0.26082834021124846;0.041869064971904624;0.046516286654529893;0.01996684591251217;0.26082834021124846;0.017918733743452538;0.041869064971904624;0.0057859679025608589;2.4677060052293012;1.1768188660734979
2085;0.23493454400964542;0.044171845555409463;0.054483527754478622;0.021922085223788881;0.23493454400964542;0.019152617479903523;0.044171845555409463;0.0063525547308682286;2.6034287752136205;1.292058023989626
2090;0.21161170217574843;0.046282927774804722;0.063379337742325292;0.023728185842415633;0.21161170217574843;0.020287733875781293;0.046282927774804722;0.0068759243333561815;2.7278531031471491;1.3985071492716048
2095;0.1906045145296523;0.048212298333973745;0.073297844965691805;0.025392777744984274;0.1906045145296523;0.02132918787095596;0.048212298333973745;0.0073582877152005548;2.8415675918363248;1.4966159424099543
2100;0.16803949082249969;0.049711538835649147;0.085725969191746687;0.026961355828059676;0.16803949082249969;0.022218176544481237;0.049711538835649147;0.0078128283312348286;2.9299307972661564;1.5890658110151799
2105;0.15104629312761003;0.048447504192141742;0.09294539791481482;0.025700685774136197;0.15104629312761003;0.021486570741201826;0.048447504192141742;0.0074475129228983514;2.855430306684525;1.5147636247884928
2110;0.13581912522642253;0.047228313536200155;0.10076461791205249;0.02450652361445026;0.13581912522642253;0.020787232348450195;0.047228313536200155;0.0071014700898605187;2.7835728600182246;1.4443813238068015
2115;0.12212712200463582;0.046036159261089456;0.10923291279518743;0.023363982829818344;0.12212712200463582;0.020110687302871758;0.046036159261089456;0.0067703860350121561;2.7133089010350337;1.3770415167834655
2120;0.10981550243278011;0.044870605282502578;0.11840357863955875;0.022270932244747341;0.10981550243278011;0.019456191667098218;0.044870605282502578;0.0064536431889558824;2.6446127275162845;1.3126185951202016
2125;0.098745092055460226;0.043731214215129245;0.12833424811986016;0.021225325894100148;0.098745092055460226;0.018823025818909704;0.043731214215129245;0.0061506486744458393;2.5774585605639411;1.2509919724017484
2130;0.088790749281488904;0.042617547953466624;0.13908724065389011;0.020225199695852923;0.088790749281488904;0.018210493655377084;0.042617547953466624;0.0058608333422234156;2.5118205788327934;1.1920458882926828
2135;0.079839950371180302;0.04152916821510412;0.15072994062908518;0.01926866825138358;0.079839950371180302;0.017617921823085914;0.04152916821510412;0.0055836508438087996;2.4476729505509272;1.1356692199507559
2140;0.071791517116337134;0.040465637048348206;0.16333520595103734;0.018353921768552963;0.071791517116337134;0.0170446589736096;0.040465637048348206;0.0053185767398752515;2.3849898634384443;1.0817553006774636
2145;0.064554472822604778;0.039426517305893645;0.17698180933048424;0.017479223102935693;0.064554472822604778;0.016490075043380806;0.039426517305893645;0.0050651076428606407;2.3237455526250042;1.0302017455321979
2150;0.058047013655198446;0.038411373086337637;0.19175491491746355;0.016642904912604152;0.058047013655198446;0.01595356055714969;0.038411373086337637;0.0048227603924842662;2.2639143266720683;0.98091028363906729
2155;0.052195583713960256;0.037419770145068115;0.20774659309736876;0.015843366922321689;0.052195583713960256;0.0154345259542719;0.037419770145068115;0.0045910712629681511;2.2054705917901019;0.93378659694214783
2160;0.046934043377036355;0.036451276276193809;0.22505637648758126;0.015079073292959945;0.046934043377036355;0.014932400937096812;0.036451276276193809;0.004369595200750049;2.148388874349012;0.88874016516250165
2165;0.042202921507452099;0.035505461666887152;0.24379186041298961;0.014348550092029311;0.042202921507452099;0.014446633840662011;0.035505461666887152;0.0041579050914968916;2.0926438417626425;0.84568411671466714
