Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
61;1.132968434359412;5.7207749928796172;0.47471778723838215;-10.823630556856136;885.54739340610024
62;0.092003795774390662;0.01337490032207612;0.47471778723838215;73.910891023964624;885.54739340610024
"
"
Period;Expected Price;Expected Mitigation;Expected Emission
0;105.32432254548159;0.0;0.0
1;117.67061379803755;0.63568755810231981;14.514718253382632
2;117.78259995295363;0.69541374117992838;9.4337877775871579
3;101.12754922956253;0.77593877710012982;-0.67294080962582914
4;22.325887444164017;0.91356539148414351;-3.180239221983904
5;5.0925432696512871;0.96017555826566836;-2.8210783194503146
