Year;Node;SDF;DeltaConsumption;Cost;CertainEquivalence;Consumption;Utility
2015;0;1.0;-0.20119412820079896;0.038263990126533524;0.75063529404841189;0.96169234910836388;9.8580957155876874
2030;1;0.7955497977722108;0.0017060363480592144;0.06736047073043773;0.73481654112764039;1.164311019307976;11.940886296873879
2030;2;0.67455264295992834;0.00084654767682490473;0.030855047440607748;0.73306787805860329;1.2107133348627728;12.206593645581666
2060;3;0.46534364456280042;0.029191746797763152;0.090011048517372697;0.70362240849603175;1.7473963534072092;17.652520940532664
2060;4;0.39218543594297001;0.016649228938270255;0.067933043125161727;0.7015872624332713;1.8048443876660616;18.122398097733448
2060;5;0.39653364358215987;0.012344974070188641;0.064419069651293723;0.70228180333695522;1.8093625165907514;17.968279969965437
2060;6;0.3257243919405563;0.0077702673453083904;0.01647589434642183;0.70027627608869547;1.9115407962281674;18.453932271291247
2100;7;0.22298601465014342;0.13856590158116688;0.085602978593719584;0.66438416864136118;3.0501646480649609;29.624688742950568
2100;8;0.17974478661155099;0.089462405391627087;0.077961667131166909;0.66188712605425104;3.1623779452176608;30.648050103971578
2100;9;0.18464970921257082;0.082110465183626857;0.084742246551937614;0.6623583626260573;3.1323616274207913;30.449327534100128
2100;10;0.1555261510226969;0.050121761071686421;0.059955181130620115;0.66062134856195887;3.2711489367275943;31.197092735828903
2100;11;0.19343556173467299;0.057106698588871296;0.09633131113009949;0.66332945067127969;3.071167270001784;30.044210900361609
2100;12;0.15343301090381858;0.036886885079745468;0.043237114607055704;0.66132361786459148;3.315636407101207;30.922847852273989
2100;13;0.1575203563441856;0.024697768246761953;0.036619882446984858;0.66255775095203773;3.3287948282470765;30.428289166630822
2100;14;0.12367677499459673;0.015915789824649806;0.0028340864690968508;0.65972004031069376;3.4884094893880042;31.63492728805593
2200;15;0.027330612154159731;0.96927952908369974;0.010917079993831529;0.57937096015662959;13.957683600943657;102.50589025988442
2200;16;0.021292286505924293;0.49468003133750216;0.010046720988552004;0.57671614908389712;14.681924689354062;106.86226491871484
2200;17;0.021126187692135895;0.80833635782120439;0.011422505817101821;0.57709360803276799;14.592342715561113;106.234091243919
2200;18;0.018030606344687158;0.41302208963180931;0.010556679431044548;0.57542148508802149;15.072961042603509;109.06612829665863
2200;19;0.021709221927812508;0.8627063865430884;0.011568525130028887;0.57729400396354547;14.495540284854297;105.89111673381427
2200;20;0.018336211395499187;0.45994220517044937;0.010695281654451728;0.57553773421812426;15.012521794864874;108.8606362387041
2200;21;0.018808641516842951;0.79820562357948432;0.01622842206036049;0.57669889780440564;14.66671142997509;106.88673038308431
2200;22;0.01620381558656471;0.46988133382672714;0.014736669592988997;0.57511019932091545;15.120662064079285;109.59279978296065
2200;23;0.022796905154846381;0.98416404385819334;0.01173810155469019;0.57772212447759752;14.276012724537628;105.15907373358544
2200;24;0.018832131694405788;0.56788927035533732;0.01085654607351892;0.57579122685489659;14.869912871781574;108.41138860912682
2200;25;0.019997404112653029;0.36857184208454186;0.023883748401977604;0.57845229220646088;14.179586903154545;103.98517267674801
2200;26;0.016226376282522503;0.2351765851827281;0.022060173474598217;0.57615184070013026;14.775921612052221;107.79987300116647
2200;27;0.021807013561956981;0.21599046007256817;0.033257328699303791;0.58078586641040231;13.78875551596377;100.31042109131889
2200;28;0.016608435619009265;0.1374909009641101;0.031179279542461157;0.57753571260361813;14.475802574136893;105.50075974507263
2200;29;0.017027967187019072;0.04802963334942234;0.0051962200632758894;0.57981284891460638;14.748453640942321;101.9993447338766
2200;30;0.012592491191459731;0.018055324501276004;0.00088455661245145207;0.57548066832657518;15.348046649957373;109.02905926160278
2300;31;0.0034687951469774873;3.1348715314308606;0.0018165940456280759;0.52069856382286617;62.511229906765315;272.33206464571043
2300;32;0.0026559284190046176;1.2372780765417701;0.001696216951875484;0.51776877029367663;65.330295979029827;286.46332062581439
2300;33;0.0025915168137169721;2.035674618626615;0.0018662071783820424;0.51786369315536807;65.505668019213616;286.02721665471995
2300;34;0.002235857901492421;0.67293835233783739;0.0017783961181685722;0.51637908058804893;67.32512562001682;293.52730782517489
2300;35;0.0025951853275853918;2.4911829975309274;0.0018441158028047523;0.51819367778103498;64.901515991037925;284.3628165262889
2300;36;0.002202825609282011;0.88973815771282716;0.0017508002351964821;0.51656989461357927;66.946364193290236;292.53316431224874
2300;37;0.0021687196203299015;1.5828090803964301;0.001920503698990298;0.51664891976853722;67.057170058529252;292.15651575126537
2300;38;0.0019489261695914792;0.30962444631370545;0.0018359454182714566;0.5155506948278914;68.359487865267596;297.80636475991122
2300;39;0.0026624564630148588;2.5238944844815592;0.0018387329516173152;0.51831356824427988;64.687752366373957;283.76130962787471
2300;40;0.0022464500114879079;0.90478608757678103;0.0017436234659105822;0.51663882681063988;66.815120186956648;292.17558490269499
2300;41;0.0022037162439992202;1.6242471830267391;0.0019127818904893139;0.51671955976188522;66.92921296817012;291.79146960033154
2300;42;0.0019719554181159265;0.32840853359488165;0.0018375959844553467;0.51558449426688158;68.292436278378489;297.62731002260591
2300;43;0.0023146909559923811;2.1349858202910355;0.0018505640801959977;0.51761838239464508;65.080856560680616;287.15928266274449
2300;44;0.0019657248977871904;0.45464388366411868;0.0017623550943809219;0.51604898938884225;67.200237627124906;295.15590720710236
2300;45;0.0019409244266171647;1.4215009033335946;0.0019939559486767977;0.51616061180344019;67.324848792511972;294.61458887824773
2300;46;0.0017559536029547846;0.060822281918149201;0.0016005086840343483;0.51517840194670694;68.634948308157576;299.72718654118358
