0.0022966627179857235;0.023350732027627732;0.077873615922983919;0.22999110344342821;0.3608088992374448;0.47564932224878687
0.0014902032081077362;0.015377904122068121;0.053179023082843245;0.1737898710156959;0.27632313877911996;0.36879965795323877
0.0012309029157392768;0.01261367325089801;0.044403912371156165;0.15086391102581187;0.24256180792607901;0.32517355582929125
0.0010908663416637873;0.010974914525896839;0.03864757074217888;0.13499855235278993;0.21943419928955424;0.29561161031537503
0.00097887987339568714;0.009850321743517609;0.034938603619867337;0.12357995301245649;0.20205192938937983;0.27301122872735728
0.00086225691711754168;0.0088721449027022829;0.031655570148939612;0.11407547496227953;0.18771915886562882;0.25439239415848902
0.00078245148761010559;0.0081579165486815805;0.028774993052210745;0.10553279769020214;0.17544878669463257;0.23850052101532265
0.00073791543903847009;0.0075326448830504763;0.026784328451081182;0.098828252615154544;0.16467130789073037;0.22446260862703502
0.00068493405887013251;0.0069572309411566691;0.024874795245623242;0.092317829621374511;0.15489718037275446;0.21182762840653541
0.00061925800425599326;0.006434458559756823;0.023153407464319001;0.086609571486075468;0.14604440600522556;0.20029853114582491
0.00058941099122737216;0.0060623384019231558;0.021749644116512971;0.081704031985941214;0.13796178040997037;0.18959586085359365
0.00057038299388575801;0.0056432105540400943;0.020211003591020946;0.076944283510903905;0.13047743040335213;0.17960662906743971
0.00052384167855721166;0.0052538457696846962;0.018993297029453283;0.072420110585572239;0.12338951929384843;0.17019511871942222
0.00050454937096789927;0.0050361000161619684;0.017908368104563352;0.068404444935566688;0.11656864631013211;0.16124150719821204
0.00045531674433661566;0.0046658177340297754;0.016603818138731199;0.0642713272486964;0.11011991075184238;0.15264460047802428
0.00042564908630333254;0.0043480155155415437;0.015603077207735698;0.060404267619852972;0.10403148766152678;0.14434589054865812
0.00039975430350541627;0.0040724491023441589;0.014659828922273455;0.056764849360594796;0.097948699733163475;0.13631058573935204
0.00037078603204316918;0.0038112348005299203;0.013629469798342928;0.053041429669848601;0.091987482981374658;0.12849940211403243
0.00035332241698016957;0.0035701889423215066;0.012798546485966083;0.049672584860578059;0.086386261861222877;0.12083605453878575
0.00032762808424688735;0.0032512304606952072;0.011877008444614907;0.046531363545449254;0.08096905076032368;0.11328827802556186
0.0003084203624753947;0.0031255393641758341;0.011110123592667075;0.043273977408156562;0.075495366472332695;0.10579085492723446
0.00028297383232247879;0.002865896592037172;0.010255723318883905;0.040010991342214031;0.069964800575714789;0.098343921862136335
0.00025701868021020096;0.0025983214875392362;0.0093712299259993484;0.036784467871267955;0.064514337689226819;0.090908813923990514
0.00023731524807531112;0.0023824681889567018;0.0085966320072184219;0.033688728161614459;0.059110276373142437;0.083392584544879939
0.00021739081383435728;0.0021595769464943433;0.0077780361969100511;0.030553242201614778;0.053635287782653432;0.075744860767974917
